Yloc,Xloc,Count
-37.77753477,144.9708221,1
-37.8108,145.00129,1
-37.88003921,145.04944789,1
-37.85416677,145.30172207,1
-37.6497697,145.4979514,1
-37.85995206,144.88579951,1
-37.4662819,144.6033325,1
-37.90061,145.10446,1
-37.81830515,144.96461879,1
-37.81953,145.01063,1
-37.817814,144.949349,1
-37.62108284,145.00648916,1
-37.8299599,144.9597321,1
-37.8187561,144.9686509,1
-37.82256989,145.03434906,1
-37.937754,145.173073,1
-37.92467,145.18774,1
-37.83776607,144.99365757,1
-37.876579,145.041718,1
-37.86898351,145.2425872,1
-37.669169,144.941646,1
-37.83778913,144.99589557,1
-37.90320827,145.03953242,1
-37.8164,144.9626199,1
-37.7301622,144.9421165,1
-37.7447666,144.9437505,1
-37.821305,144.96780333,1
-37.81738,144.96893,1
-37.84572148,144.99367908,1
-37.653363,145.5174328,1
-37.93842,145.00213,1
-37.835,144.96121,1
-37.81898,145.03583,1
-37.68867,145.01845,1
-38.11283388,145.29578069,1
-37.768578,144.999461,1
-37.75502977,144.94010548,1
-37.936679,145.0298963,1
-37.7455872,144.840162,1
-37.9089632,145.3560776,1
-37.88522,145.08257,1
-37.79554,144.97917,1
-37.8153993,144.96544719,1
-37.81234741,144.97016746,1
-37.77231868,145.08224943,1
-37.80615,144.96015,1
-37.7802623,144.8929616,1
-37.821762,145.237663,1
-37.86289716,145.02813807,1
-37.81378787,144.89009867,1
-37.9004521,145.0901382,1
-37.8121887,144.935751,1
-37.8189,145.00463,1
-37.823,144.96898,1
-37.81899643,144.9322052,1
-37.8752594,145.29309082,1
-37.76870888,145.00112156,1
-37.80368805,144.89508057,1
-37.88118078,145.10160126,1
-37.85919952,144.66752625,1
-37.9154399,144.99579,1
-37.8599205,145.29177856,1
-37.79826,144.96737,1
-37.81225,144.96756,1
-37.66511917,145.00723267,1
-37.73655319,144.83241272,1
-37.65595627,144.95852661,1
-37.7654,144.92182,1
-37.80499649,144.99212646,1
-37.6559639,144.95852661,1
-37.82395303,144.95731442,1
-37.7879617,145.14824061,1
-37.96502304,145.17330933,1
-37.78889847,144.80543518,1
-37.76869757,145.02073827,1
-37.7090683,144.96459961,1
-37.87979671,144.77945475,1
-37.64384079,145.02606201,1
-37.80539,144.98338,1
-37.67336273,144.93110657,1
-37.81275272,144.96510118,1
-37.81795776,144.96484401,1
-37.8852196,144.9876556,1
-38.24033738,145.03225565,1
-37.80770874,144.95558167,1
-37.67015,144.84967081,1
-37.723916,144.849184,1
-37.85437393,144.78877258,1
-37.87983142,144.77950648,1
-37.63803864,144.80638123,1
-37.91902542,145.12203979,1
-37.8661328,144.97304084,1
-37.78216934,145.15583801,1
-37.63781357,144.80651855,1
-37.76744,145.30148,1
-37.880512,144.695109,1
-37.85552979,145.02201843,1
-37.81118688,144.97622359,1
-37.8713399,145.2519,1
-37.87732281,145.05922454,1
-37.8154,145.041,1
-37.63458252,145.19000244,1
-37.67567825,145.00009155,1
-37.82458878,145.18904114,1
-37.8110284,144.9660624,1
-37.81596756,144.9717865,1
-37.75474641,144.7492742,1
-37.81129811,144.95976643,1
-37.75483395,144.74913774,1
-37.75475471,144.74930994,1
-37.75479306,144.74918721,1
-37.75478948,144.74928263,1
-37.86940234,145.2439596,1
-37.75475138,144.74929212,1
-37.81,144.96149,1
-37.8011855,144.9545101,1
-37.83894475,145.10493564,1
-38.15295609,144.56316152,1
-37.95904199,144.42667587,1
-37.80125338,144.89114046,1
-37.69276,144.95826,1
-37.80474,144.96651,1
-37.8399,145.03337,1
-37.80124915,144.89123393,1
-37.82868066,145.03390771,1
-37.96255066,144.49927176,1
-37.81541424,144.9642982,1
-37.87176,145.01902,1
-37.83227244,144.96051729,1
-37.82685649,144.95912126,1
-37.8196936,144.9565065,1
-37.9367328,145.0298288,1
-37.862344,144.741927,1
-37.81691127,144.95599804,1
-37.83226,144.95771,1
-37.78029428,144.89287875,1
-37.74130333,144.96578833,1
-37.85056948,144.99307655,1
-37.81688,144.89149,1
-37.65515443,144.43685585,1
-37.73198998,144.98345453,1
-37.668509,144.850808,1
-38.14419,145.12491,1
-37.88709165,145.08370342,1
-37.843937,144.977944,1
-37.99458193,145.21706617,1
-37.91145128,145.12269788,1
-38.08812708,145.18592737,1
-37.99459653,145.21675332,1
-37.70162431,145.05951528,1
-37.74854797,145.00475866,1
-37.83499845,145.17222217,1
-37.77328332,144.88871858,1
-37.9107676,145.12032182,1
-37.74845813,144.88279162,1
-37.7572098,144.9170685,1
-37.74527359,144.91046143,1
-37.8102225,144.95732518,1
-37.994476,145.216608,1
-37.7987729,144.9778053,1
-37.8848995,144.67457472,1
-37.92803741,145.14341058,1
-37.81072507,144.95705631,1
-37.816868,144.955231,1
-38.24571424,145.04753216,1
-37.64634323,144.93852234,1
-38.08238553,145.48816681,1
-37.68484931,145.07177447,1
-38.07812916,145.47932625,1
-37.8162788,144.9486975,1
-37.9495842,145.1397011,1
-37.64635086,144.93852234,1
-37.66067886,145.00524902,1
-37.79190063,144.97929382,1
-37.85894262,145.02881081,1
-37.67503738,144.9263916,1
-37.7234669,144.89776976,1
-37.66898727,144.7588501,1
-37.80187988,144.8969574,1
-37.86489487,145.06587219,1
-37.72314835,144.95291138,1
-37.88305078,144.73483086,1
-37.77617645,144.97076416,1
-37.86063385,145.00402832,1
-37.81255,144.96566,1
-37.66988523,144.85336244,1
-37.810113,144.996696,1
-37.8758,144.682,1
-37.82840096,144.96367727,1
-37.74933832,144.86145203,1
-37.8180929,144.9647065,1
-37.80292,145.01347,1
-37.79370967,144.86487049,1
-37.7141,144.984,1
-37.6787,144.57,1
-37.78029609,144.89301877,1
-37.79138589,144.86758869,1
-37.791768,144.96241416,1
-37.79630661,144.92510986,1
-37.82821655,144.95726013,1
-37.78378378,145.31533935,1
-37.71311569,145.03108215,1
-37.66771317,144.99963379,1
-37.946545,145.06867,1
-37.93151407,145.00357725,1
-37.62208557,145.00534058,1
-37.8268165,144.8932224,1
-37.901206,144.673572,1
-37.62178802,145.00839233,1
-37.82436322,144.95478357,1
-37.82290653,145.00404547,1
-38.08118057,144.42274475,1
-38.04009628,144.41264343,1
-37.79365246,144.96138113,1
-37.90972,144.75185,1
-38.03937149,144.41583252,1
-37.81021,144.9955699,1
-37.87694,145.06933,1
-37.7558,144.919,1
-37.8170616,144.99386411,1
-37.91787943,145.57194819,1
-37.9758868,145.216934,1
-37.80596,144.982896,1
-37.8058055,144.9624011,1
-37.8317303,144.992646,1
-37.9006004,144.6631622,1
-37.81221,144.9653,1
-37.76908,144.8647,1
-37.795929,144.937973,1
-37.66797742,144.85209224,1
-37.6679639,144.85209906,1
-37.66796095,144.85209667,1
-37.8939086,145.0560023,1
-37.7543912,144.9027565,1
-37.82347472,144.97912329,1
-37.8993594,145.0027227,1
-37.9038263,144.9884187,1
-37.8476286,145.2271493,1
-37.81337,144.9527,1
-37.77314509,144.97920829,1
-37.8367147,144.9682824,1
-37.73253,144.8538618,1
-37.7399084,144.9533846,1
-37.8359753,145.1827973,1
-37.87729,145.04436,1
-37.8827337,145.0902774,1
-37.797358,145.00447,1
-38.1767168,145.2866789,1
-37.81212,144.96362,1
-37.79652701,145.00106581,1
-37.80632,144.98101,1
-37.7695952,144.8821308,1
-37.815224,144.96298,1
-37.81866252,144.95217913,1
-37.84571401,145.28740925,1
-37.8263,144.9976,1
-37.7772201,144.9785625,1
-37.8052599,144.98335,1
-37.9233525,145.1414416,1
-37.58770073,144.71791337,1
-37.81766863,144.96178865,1
-37.80852,144.96031,1
-37.80842,144.96023,1
-37.7895409,144.95783066,1
-37.74327707,145.00801654,1
-37.78931543,144.95282977,1
-37.8019572,144.9599478,1
-37.8189551,145.1551038,1
-37.8164002,144.9614931,1
-37.83387558,144.95008209,1
-37.7690544,144.9619319,1
-37.81266585,144.96532917,1
-37.81761142,144.95557666,1
-37.79729,144.962938,1
-37.81176427,144.96456203,1
-37.82536349,144.95237939,1
-37.864577,144.832023,1
-37.92449,145.18757,1
-37.8100907,144.961432,1
-37.81855,144.99733,1
-37.91899,144.98733,1
-37.84736,144.997677,1
-37.83139709,144.95976373,1
-37.7732699,144.92694,1
-37.94921054,145.15302129,1
-37.7804278,144.89271577,1
-37.9504,145.151445,1
-37.99300766,145.16314697,1
-37.8323565,145.4293735,1
-37.90111,145.07537,1
-37.81202698,144.95933533,1
-37.8111316,145.0078513,1
-38.23313141,145.04554749,1
-37.80254364,144.95397949,1
-37.81468964,144.99047852,1
-37.85196304,144.98301697,1
-37.89318848,145.03125,1
-37.78702164,144.93551636,1
-37.85332489,144.98150635,1
-37.57078171,144.89239502,1
-37.72554779,144.87310791,1
-37.90285492,145.24786377,1
-37.5357315,144.5713186,1
-37.89921,145.12454,1
-37.7959137,144.99349976,1
-37.72237396,145.061203,1
-37.82066345,144.99162292,1
-37.7951423,144.9937779,1
-37.85188,144.72333,1
-37.81570477,144.96585421,1
-37.83228302,144.9717865,1
-37.88325119,145.05436707,1
-37.5839696,145.2857073,1
-37.94987438,145.02221981,1
-37.87281036,145.07139587,1
-37.8214636,144.935246,1
-37.82619868,144.93540355,1
-37.76498032,144.97306824,1
-37.78546906,144.83872986,1
-37.82514572,145.05741882,1
-38.064429,145.435689,1
-37.9125735,144.99311283,1
-37.80792999,144.97114563,1
-37.7493248,145.05723572,1
-38.19736559,145.17046452,1
-38.06431198,145.43554688,1
-37.90751648,145.0690155,1
-37.81353378,144.96563721,1
-37.79674,144.83901,1
-37.63008118,145.07029724,1
-37.7960968,144.92608643,1
-37.77458,144.88308,1
-37.60728836,145.08575439,1
-37.77222443,145.16885376,1
-37.88622665,144.67915344,1
-37.83898926,144.93504333,1
-37.94572067,145.01678467,1
-37.7725646,144.9239265,1
-37.78206,144.9775,1
-37.86747742,144.98475647,1
-37.7722168,145.16885376,1
-37.67181396,144.9956665,1
-37.75480555,144.74915551,1
-37.89437584,145.30374509,1
-37.76754013,144.97415407,1
-38.18479,145.08889,1
-37.78530077,144.93882844,1
-37.811042,144.951333,1
-37.811042,144.951165,1
-37.811043,144.951152,1
-37.811002,144.951105,1
-37.811102,144.951324,1
-37.81872905,144.95364709,1
-37.80719376,144.9629364,1
-37.86294205,145.35408374,1
-37.66777105,144.85211849,1
-37.82396795,144.95775118,1
-37.78032513,144.89287205,1
-37.81588655,144.98250855,1
-37.7555193,144.9024046,1
-37.66941412,144.92931343,1
-37.8185844,144.9991699,1
-37.80059602,145.28402159,1
-37.8711234,145.1391068,1
-37.81559,144.96675,1
-37.8421316,144.771272,1
-37.61223309,145.128624,1
-38.03,145.33,1
-37.80948,144.96069,1
-37.9358864,145.1784427,1
-37.8143311,145.0366821,1
-37.83715793,145.27975545,1
-37.85395,144.99318,1
-37.8173883,144.9684007,1
-38.0121622,145.0901675,1
-38.0776621,145.239449,1
-38.2344586,145.0385898,1
-37.684264,145.0014281,1
-37.826798,145.1130957,1
-37.7407246,144.9604937,1
-37.87753728,144.71352984,1
-37.8527531,145.2436481,1
-37.81514079,144.96007204,1
-38.12475155,145.13710421,1
-37.89226855,144.702494,1
-37.8148193,144.9659424,1
-37.79294,144.87294,1
-37.71623,144.79042,1
-37.8165986,144.96626794,1
-37.83116371,144.95394284,1
-37.76750224,145.09057478,1
-37.8188275,145.1550995,1
-37.81100999,144.93742833,1
-37.8103085,144.96310469,1
-37.81244464,144.97370018,1
-37.79913299,144.97834818,1
-37.68155,145.071015,1
-37.88577,145.08335,1
-38.02994,145.36346,1
-37.84604904,144.98858343,1
-37.8292,144.90086,1
-37.8253402,144.9776108,1
-37.96603012,145.2429657,1
-37.83207,144.94776,1
-38.00318909,145.09440613,1
-37.77032,144.99861,1
-37.87122345,145.24116516,1
-37.91286469,145.235672,1
-37.79224396,145.17063904,1
-37.75508881,144.74009705,1
-37.70146561,144.91575623,1
-37.8111763,145.12501526,1
-37.8257006,144.9373435,1
-37.64326477,145.06973267,1
-38.00319672,145.09440613,1
-37.76721954,144.76086426,1
-37.830529,145.1043478,1
-37.8839432,145.0130942,1
-37.828574,145.034236,1
-37.76722717,144.76086426,1
-37.81682583,144.96623198,1
-37.66371536,145.063797,1
-37.81412506,144.89021301,1
-37.81682426,144.96626255,1
-37.79377198,145.00460732,1
-37.72955704,144.81526184,1
-37.83498001,144.94700623,1
-37.84684277,144.99236303,1
-37.81523,144.96948,1
-37.8084928,144.9128414,1
-37.67754364,144.91940308,1
-38.22791023,145.04398633,1
-37.81682,144.99336,1
-37.80851,144.96529,1
-37.8079667,144.905586,1
-37.93296858,145.12903434,1
-37.88451385,145.05815125,1
-37.8076,144.88,1
-37.67840958,145.01348877,1
-37.66370773,145.063797,1
-37.72941971,144.81517029,1
-37.7973135,144.9658193,1
-37.81271,144.96831,1
-37.69824219,145.01847839,1
-37.80955505,144.95082092,1
-37.8213,144.95,1
-37.8947278,145.33372334,1
-37.77396,144.99785,1
-37.7521789,144.9007011,1
-38.06338619,145.4368937,1
-37.8914299,145.2436676,1
-37.83095932,144.83729553,1
-37.84154142,144.94565365,1
-37.84794778,144.99177563,1
-37.69723,144.41049,1
-37.8197125,144.95493198,1
-37.75455,144.99879,1
-37.88035093,144.70053559,1
-37.81941789,144.99172371,1
-37.7552089,144.9621758,1
-37.82239877,144.95183454,1
-37.86211777,145.21453857,1
-37.892117,144.986957,1
-37.812302,145.014529,1
-37.9178799,145.35776,1
-37.84762929,144.99773948,1
-37.89754861,145.07202826,1
-37.8043174,144.9014374,1
-37.7772241,144.8306472,1
-37.77527778,144.92194444,1
-38.00073641,145.26235735,1
-37.66,144.926,1
-37.7526792,144.902856,1
-37.899266,145.139092,1
-37.8489027,145.1148884,1
-37.77658052,144.99877979,1
-37.67423327,144.43696192,1
-37.69091529,145.40664381,1
-37.80600434,145.34240341,1
-37.8289249,144.9643484,1
-37.88901,144.60798,1
-37.7552,144.9983,1
-37.84477374,145.05422302,1
-37.78596817,145.12560742,1
-37.84124,145.00887,1
-37.8231315,145.0397042,1
-37.95144235,145.07779575,1
-37.9830176,145.079593,1
-37.7997027,145.2898036,1
-37.86983,145.0179,1
-37.80466741,144.88923814,1
-37.8130761,144.95717115,1
-37.81543415,144.96416017,1
-37.68043,144.91864,1
-37.76886368,144.97909546,1
-37.842331,145.116348,1
-37.80133512,144.89219667,1
-37.80128291,144.8914153,1
-37.80332506,144.89251237,1
-37.80009079,144.89111694,1
-37.68253961,144.87260163,1
-37.8187402,144.9678951,1
-37.86654075,144.9820447,1
-37.8164849,144.96609622,1
-37.6342121,145.1331697,1
-37.81963213,144.96429521,1
-37.8208837,145.03550628,1
-37.8184503,144.9683577,1
-37.70549774,144.96504211,1
-37.87701,145.12727,1
-37.84687424,144.94926453,1
-37.82749,144.9605599,1
-37.8023682,144.9900665,1
-37.98942566,145.147995,1
-38.22375107,145.06787109,1
-37.69952011,144.93374634,1
-37.78314,144.98423,1
-37.88443,145.12695,1
-37.82042313,145.22636414,1
-37.68819809,144.920578,1
-37.6882019,144.92056274,1
-37.79643631,144.9082489,1
-37.62822342,145.13577271,1
-37.83413315,145.27192688,1
-37.81538032,144.9538353,1
-37.73614883,145.00816345,1
-38.22148132,145.03813171,1
-37.85022354,144.9806366,1
-37.77790833,145.21961975,1
-37.82279416,145.03898877,1
-37.80989187,144.96978023,1
-37.70422264,144.96952831,1
-37.91287613,145.02850342,1
-37.77791214,145.21960449,1
-37.8184,144.902,1
-37.9249,144.749,1
-37.82748032,144.96203613,1
-37.74592,145.02178,1
-37.7689677,144.8548698,1
-37.8305,145.056,1
-37.58966827,145.08177185,1
-37.9367229,145.0298241,1
-37.82660294,145.00775146,1
-37.96697235,145.22012329,1
-37.84181976,144.87818909,1
-37.81174796,144.96759209,1
-37.81045876,144.9631814,1
-37.9108948,145.0289368,1
-37.81561661,144.97035217,1
-37.8208192,144.9565823,1
-37.77777481,144.83761597,1
-37.7559052,145.026947,1
-37.867857,145.216283,1
-37.77968979,144.92735291,1
-37.9424324,145.00370789,1
-37.98522568,145.13470459,1
-37.8775406,145.0436401,1
-37.83745956,144.98648071,1
-37.82198334,144.84190369,1
-37.71587372,144.78138733,1
-37.81486585,144.96729698,1
-37.81326,144.9689,1
-37.74188,144.82636,1
-37.81478275,144.96727239,1
-37.84711,145.16975,1
-37.826152,145.000501,1
-37.82159,145.02517,1
-37.72314738,144.97151204,1
-37.7688034,144.8547624,1
-37.76757009,144.97423402,1
-37.73196234,144.99606976,1
-37.8086036,145.24340866,1
-37.7993317,144.9895325,1
-37.76351166,145.06784058,1
-37.81373,144.971933,1
-37.87658,145.0421,1
-37.84547806,144.99757385,1
-37.98747,145.06466,1
-37.79319715,144.93541601,1
-37.84744563,144.99767971,1
-37.68396759,144.91760254,1
-37.9629364,145.06645203,1
-37.668784,144.846953,1
-37.81246565,144.96838728,1
-37.86161423,145.06556702,1
-37.69208,145.03256,1
-37.77801302,144.89681734,1
-37.74307659,144.95740762,1
-37.85484064,145.04681954,1
-37.91029597,145.13219737,1
-37.6739903,145.0775184,1
-37.7906086,144.9852456,1
-37.78010332,144.89381947,1
-37.77640478,144.89934585,1
-38.0538131,145.11986462,1
-37.85551,144.99264,1
-38.05381226,145.1198653,1
-37.796,144.97868,1
-37.88264,144.7003,1
-38.208965,145.07123,1
-37.74457,144.8041,1
-37.64825957,145.08181111,1
-37.89132,144.64349,1
-37.82668,145.00862,1
-37.80206,144.95444,1
-37.82041822,144.96380058,1
-38.2327232,145.125374,1
-37.8241533,144.97102093,1
-37.80989,144.99522,1
-37.81156167,144.95622167,1
-37.8456864,145.0538323,1
-37.8470643,145.2696355,1
-37.8375282,144.9929504,1
-37.7449324,144.977714,1
-37.7673318,144.9832928,1
-37.923595,145.251576,1
-37.88111791,145.09057317,1
-37.67003,144.84973,1
-37.81305209,144.97479249,1
-37.84011922,144.94110505,1
-37.83974868,144.91590229,1
-37.81156,144.96052,1
-37.70359,145.1175299,1
-37.80752,144.977031,1
-37.84279682,144.99594438,1
-37.66773109,144.84600274,1
-37.8102451,144.9642919,1
-37.73666,145.00444,1
-37.79978969,144.96296883,1
-37.8222596,144.9869469,1
-37.7978835,144.9592476,1
-38.11118513,145.24171071,1
-37.81630708,144.95630126,1
-37.807204,144.977291,1
-37.8191236,145.1550186,1
-37.8504578,145.1700792,1
-37.80721456,144.97734679,1
-37.8129453,144.9627861,1
-37.81334,144.95271,1
-37.92461,145.18769,1
-37.81186372,144.95549072,1
-37.7828,144.984,1
-37.7877359,145.1094743,1
-37.79217947,144.95706009,1
-37.886,145.0834,1
-37.81740006,144.952004,1
-37.8474108,144.99768323,1
-37.79821408,144.95795397,1
-37.81377702,144.94990721,1
-37.81449,144.95728,1
-38.22907639,145.03530884,1
-37.88943,145.04093,1
-37.7028,145.105,1
-37.94978333,145.13832092,1
-37.80890656,144.98608398,1
-37.9449996,145.204813,1
-37.79819931,144.95801602,1
-37.8218,145.045,1
-37.94970703,145.15141296,1
-37.87773895,144.74848938,1
-37.87774277,144.74848938,1
-37.81163,144.96516,1
-37.80615313,144.9642731,1
-37.65000153,145.01954651,1
-37.816872,144.955211,1
-37.87521,145.0432999,1
-37.75244962,145.08025658,1
-37.79778,144.96105,1
-37.77344131,144.99920654,1
-37.90286255,145.04017639,1
-37.68684769,144.91294861,1
-37.8582,144.983,1
-37.84737405,144.99772145,1
-37.7973,144.877,1
-37.829889,144.959381,1
-37.7917,145.09355,1
-37.8168392,144.9533003,1
-37.81832123,145.08029175,1
-37.79389761,144.86517596,1
-37.76757033,144.97403303,1
-37.81586257,144.96715917,1
-37.86471558,144.91027832,1
-37.77412481,144.99803142,1
-37.831821,144.996944,1
-37.97638204,145.07334805,1
-37.58599091,145.08917236,1
-37.70389938,144.75863647,1
-37.92629623,145.14682007,1
-37.84391868,144.99478519,1
-37.81453,144.95723,1
-37.97638147,145.07334939,1
-37.84319043,145.02281964,1
-37.74130249,144.90808105,1
-37.81611101,144.96811164,1
-37.75894,144.993,1
-37.86324692,144.9914856,1
-37.5782,144.712,1
-37.97645252,145.07398321,1
-37.7988857,144.967798,1
-37.63331604,145.02668762,1
-37.80065,144.9642,1
-37.85943985,145.2855072,1
-37.68446225,144.93553269,1
-37.81029491,144.99822819,1
-38.11230439,145.29792101,1
-37.66669027,144.85315776,1
-37.82690206,144.95707782,1
-37.77412213,144.99808519,1
-37.6678681,144.85206296,1
-37.81809502,144.95298946,1
-37.9556941,145.2262166,1
-37.7466728,145.0218892,1
-37.8528499,145.04046,1
-38.0399558,145.265055,1
-37.7521907,144.9006957,1
-37.8168896,144.9558921,1
-37.817098,144.953783,1
-37.8131782,144.95353775,1
-37.824936,144.8489811,1
-37.90175349,145.0547659,1
-37.8456752,145.0537397,1
-37.8692812,145.0494536,1
-37.8126045,145.12497,1
-37.7224038,145.0220261,1
-37.936669,145.0298953,1
-37.8651505,144.7696686,1
-37.7712356,145.1003856,1
-37.80570771,144.95384067,1
-37.72191,145.14589,1
-37.8527448,145.1519215,1
-37.79203616,144.91882085,1
-37.81116558,144.97100472,1
-37.81412958,144.96995716,1
-37.81404379,144.96944477,1
-37.9621,145.0378,1
-37.84131,145.0094,1
-37.85887,144.98418,1
-37.8254936,144.8223261,1
-38.05121,145.11517,1
-37.88283289,144.73548171,1
-37.75419,145.00153,1
-37.8225,145.136,1
-37.77295824,144.88967749,1
-37.81688418,144.96953239,1
-37.75839285,145.04472004,1
-37.82050698,144.9653678,1
-37.6900698,144.5670774,1
-37.8237698,145.0383456,1
-37.81295217,144.95728754,1
-37.95341866,145.0311148,1
-38.0747533,145.1221546,1
-37.8377399,144.97652,1
-37.8485612,145.1704423,1
-37.77964195,144.99692314,1
-37.81583,144.95408,1
-37.8680723,144.8433984,1
-37.81635,144.97019,1
-37.7021103,145.1066742,1
-37.73524,144.78096,1
-37.679368,145.302945,1
-37.988377,145.21429942,1
-37.88738,145.08389,1
-37.67151228,145.38311034,1
-37.85957732,144.97770542,1
-37.79459,144.97888,1
-37.8474395,144.9977812,1
-37.784283,144.917299,1
-37.868541,144.993338,1
-37.8455284,144.9794483,1
-37.79575,144.97499,1
-37.81475,144.95702,1
-37.81194,144.96211,1
-37.766872,144.9244621,1
-38.00254999,145.25041534,1
-37.82035,145.12205,1
-37.81677538,144.96728477,1
-37.88814926,145.00666809,1
-37.76817322,145.15885925,1
-37.80594085,144.95795972,1
-37.8018,144.974,1
-37.73601532,144.92428589,1
-37.93096924,145.15577698,1
-37.76816559,145.15885925,1
-37.84969,145.11452,1
-37.88633988,145.08234006,1
-37.81754785,144.96777534,1
-37.82041299,144.98298537,1
-37.85389709,144.74505615,1
-37.76833344,145.15873718,1
-37.88093948,144.98010254,1
-37.85389328,144.74507141,1
-37.7449799,144.8798828,1
-37.816283,144.955478,1
-37.820044,145.036009,1
-38.10488,145.16308,1
-37.80062703,144.90662228,1
-37.813246,144.995295,1
-37.92106628,145.05271912,1
-37.80696135,144.97500117,1
-37.78391266,144.9070282,1
-37.84754322,144.99759678,1
-37.84660721,144.86315918,1
-37.87194824,144.99876404,1
-37.793845,145.060763,1
-37.87752914,144.78309631,1
-38.1088144,145.1618717,1
-37.80372787,144.93830901,1
-37.96182632,145.20170593,1
-37.84474182,145.03953552,1
-37.8279686,144.96832275,1
-37.81858531,144.96751065,1
-37.864684,144.97415943,1
-37.81649356,145.03361055,1
-37.851643,144.99515,1
-37.82881,144.95596,1
-37.81079203,144.96478647,1
-37.856191,145.027464,1
-38.14250399,145.25851908,1
-37.92033386,145.23493958,1
-37.92034531,145.23492432,1
-37.81060319,144.96501251,1
-37.76825102,144.95837688,1
-37.82892609,145.22717285,1
-37.77797699,145.1015625,1
-37.84555435,145.10990906,1
-37.90789,145.22226,1
-37.81746292,144.96743774,1
-37.803637,144.966386,1
-37.77357184,144.99817539,1
-37.65683746,144.93235779,1
-37.8162567,144.9672175,1
-37.81187504,144.9715712,1
-37.65684128,144.93234253,1
-38.05297,145.11599,1
-38.052922,145.116159,1
-37.805728,144.982973,1
-37.64891052,145.05735779,1
-37.77391052,144.95674133,1
-37.64890289,145.05735779,1
-37.8527958,144.99318415,1
-37.81219101,144.89205933,1
-37.97634225,145.07341115,1
-37.81770803,144.93297096,1
-37.85188,144.99477,1
-37.97651899,145.07389844,1
-37.93801457,145.0533249,1
-37.65,145.433,1
-37.70674,144.93218,1
-37.64096703,144.41042047,1
-37.8452667,144.98164543,1
-37.7182503,145.0816345,1
-37.82758,144.95462,1
-38.069249,145.431683,1
-37.81986812,144.96104018,1
-37.811767,144.960522,1
-37.88104,145.16326,1
-37.81676809,144.9670804,1
-37.8163703,144.9691106,1
-37.70521255,144.97191269,1
-37.8892464,145.3182886,1
-37.80124098,144.89123855,1
-37.78226009,144.91976082,1
-37.89411529,145.34592072,1
-37.843589,144.943641,1
-37.82221167,144.96241667,1
-38.095299,145.287225,1
-38.1291773,145.2899121,1
-37.819588,144.958553,1
-37.7697356,144.89101829,1
-37.68412765,144.93448496,1
-37.820581,144.991954,1
-38.24585503,145.04759762,1
-37.9159754,145.2570916,1
-37.8372578,144.9781668,1
-37.853301,145.041725,1
-37.76762256,144.97390866,1
-37.9239979,145.0824757,1
-37.7971654,145.2903461,1
-37.7506323,144.8810192,1
-37.62761159,145.00239179,1
-37.78509678,144.89301682,1
-37.76753935,144.97411372,1
-37.91269263,144.77823317,1
-37.827,144.99673,1
-37.6861332,144.9268262,1
-37.8122373,145.34532635,1
-37.89615639,145.3299671,1
-37.798071,144.959349,1
-37.77105,144.99847,1
-37.72453,145.28012,1
-37.82499822,145.00739319,1
-37.6706,144.98562,1
-37.92279,145.07056,1
-37.90556984,145.00194937,1
-37.80120743,144.89122419,1
-37.8117255,144.9599467,1
-37.92466,145.18775,1
-37.78282,145.31472,1
-38.0682468,145.4363233,1
-37.80050782,144.90548051,1
-37.81038509,144.96315451,1
-37.71595942,145.10754136,1
-37.8441,145.0544899,1
-37.86366,145.3533799,1
-37.7695503,144.9997711,1
-37.9666924,145.0455146,1
-37.80636622,144.98135269,1
-37.846477,144.992199,1
-37.84957,144.992466,1
-37.87701,144.67729,1
-37.807034,144.960121,1
-37.80978477,144.98360271,1
-37.874525,144.677953,1
-37.874513,144.678066,1
-37.7778367,144.9667948,1
-37.82672745,145.05836312,1
-37.81724113,144.96071303,1
-37.83209031,144.95606072,1
-37.91322449,145.00940557,1
-37.88647391,145.08265095,1
-37.767384,145.303721,1
-37.7213105,144.9212221,1
-37.7797386,145.0908853,1
-37.7531786,144.7784669,1
-37.70302,145.10538,1
-37.87421886,144.67770532,1
-37.78818941,144.93023267,1
-37.797178,144.824524,1
-37.9887493,145.1078556,1
-37.95575,145.03635,1
-38.19225818,145.13753282,1
-37.58206,144.72974,1
-37.84198235,144.97622358,1
-38.002708,145.250024,1
-37.9057007,145.0027313,1
-37.856382,144.984418,1
-37.85012216,145.09475515,1
-38.0843,145.47208,1
-37.80913436,144.96669049,1
-37.74017754,145.02961636,1
-37.7508916,144.8814189,1
-37.8012357,144.89125232,1
-37.87810541,145.03835636,1
-37.67122802,144.56799104,1
-37.80979861,144.9839147,1
-37.76208209,144.93091047,1
-37.83925172,144.99676174,1
-37.73531068,145.00532291,1
-37.82344,144.95804,1
-38.17906,144.6198,1
-37.80113787,144.89125221,1
-37.80868788,145.10822706,1
-37.81602121,144.9652734,1
-37.7702,144.96176,1
-37.847784,144.983872,1
-37.99246216,145.21087646,1
-37.78734589,144.92132568,1
-37.7845459,144.94161987,1
-37.9404182,145.0021973,1
-37.7894423,144.9422145,1
-37.73074722,144.92755127,1
-37.68862152,144.91065979,1
-37.78941345,144.94216919,1
-37.88383102,144.99728394,1
-37.7675412,144.97406316,1
-37.72573471,145.00132751,1
-37.817,144.964,1
-37.69120789,144.89878845,1
-37.913059,144.993125,1
-37.816987,144.964539,1
-37.70988083,144.98266602,1
